Site,Latitude,Longitude,Altitude,Month,Season,Species,pH,TDS,EC,Alcalinite,PO4,NO3,Profondeur,Vegetation,Algues,Nature_fond,Count,Taux_infestation,total
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.294649001504866,Juillet,Sèche,Ceratophallus natalensis,2.2396452932201716,6.101663339406057,6.70196036600254,4.3267781604434035,1.111199404173581,1.0818051703517284,0.2546422183735807,Moyenne,Modérées,Rocheux,1.791759469228055,1.791759469228055,4.454347296253507
Port Bisengimana,0.6931471805599453,3.408528675268409,7.2969554946242665,Août,Sèche,Bulinus tropicus,2.1610215286722587,6.3080984415095305,6.885202874511625,4.136765278106052,0.8131499729546416,1.1768071362531665,1.3862943611198906,Faible,Absentes,Vaseux,2.3978952727983707,2.8449093838194073,4.248495242049359
Plage du Peuple,0.6987658661412391,3.407702941213177,7.285986214136533,Août,Sèche,Melanoides tuberculata,2.2407096892759584,6.131443857161423,6.655440350367647,4.11251186617755,1.791759469228055,0.5492768101402434,0.8109302162163288,Moyenne,Absentes,Rocheux,2.5649493574615367,1.791759469228055,4.700480365792417
Port Bisengimana,0.6931471805599453,3.408528675268409,7.29505641646263,Juillet,Sèche,Melanoides tuberculata,2.2407096892759584,5.9581662617064675,6.524296251136588,4.509760001183433,1.2652560327428346,1.6195862434859156,0.4382549309311553,Moyenne,Abondantes,Vaseux,2.1972245773362196,1.791759469228055,4.68213122712422
Port Bisengimana,0.6931471805599453,3.408528675268409,7.291383692481127,Juin,Sèche,Bellamya capillata,2.0980179272527715,6.339123973119759,6.9161201953137645,4.122283930911342,1.3529960757183759,0.9809542451998773,1.2499017362143359,Forte,Modérées,Vaseux,2.8903717578961645,1.791759469228055,4.990432586778736
Port Bisengimana,0.6931471805599453,3.408528675268409,7.293153724939987,Août,Sèche,Melanoides tuberculata,2.180417459019838,6.127087500892697,6.696046105293591,4.3425058765115985,0.915490411703386,1.8625285401162623,0.2851789422336624,Faible,Abondantes,Vaseux,2.0794415416798357,1.791759469228055,4.248495242049359
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.2906338884175055,Octobre,Pluvieuse,Melanoides tuberculata,2.124653884501384,6.073735539540777,6.666956792429207,4.3267781604434035,1.791759469228055,1.282876401921402,0.9242589015233319,Faible,Absentes,Rocheux,1.791759469228055,1.791759469228055,4.574710978503383
Le chalet,0.6966076860980273,3.407960195532211,7.292337176173877,Juillet,Sèche,Bulinus tropicus,2.0831845279586703,6.32704352775198,6.851819646651834,4.478472532942134,1.007592890280941,1.8038527169154384,1.1662709371419244,Moyenne,Absentes,Vaseux,2.772588722239781,2.1162555148025524,4.653960350157523
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.29614204555555,Août,Sèche,Bellamya capillata,2.149433913499871,5.9730459615839635,6.576748081791982,4.405498990859024,0.42461392694692524,1.0828216027617856,1.085189268335969,Moyenne,Absentes,Vaseux,1.3862943611198906,1.791759469228055,4.418840607796598
Port Bisengimana,0.6931471805599453,3.408528675268409,7.298377440220527,Novembre,Pluvieuse,Bellamya capillata,2.2407096892759584,6.004380772374528,6.542183734535649,3.4339872044851463,1.1174340429086975,0.7405077519197829,0.9783261227936076,Forte,Modérées,Rocheux,2.1972245773362196,1.791759469228055,4.990432586778736
Le chalet,0.6966076860980273,3.407960195532211,7.293221740583611,Juin,Sèche,Melanoides tuberculata,2.189416394888408,6.351409139914337,6.92569342411315,3.975936331171799,1.791759469228055,1.0395697480343264,1.2584609896100056,Faible,Modérées,Sableux,1.3862943611198906,1.791759469228055,4.663439094112067
Marché de Kituku,0.706056495634798,3.4067753292803804,7.300135147541646,Août,Sèche,Biomphalaria pfeifferi,2.1162555148025524,6.312641838693557,6.9258898491776195,4.063885354737392,1.0577902941478545,1.7691729705552592,1.3217558399823195,Forte,Modérées,Vaseux,3.295836866004329,3.242592351485517,4.663439094112067
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.2955993783328985,Juin,Sèche,Biomphalaria pfeifferi,2.169053700369523,6.241250029368613,6.839904612073963,4.483002552013883,1.4847813078345447,1.4170660197866443,0.7747271675523681,Moyenne,Modérées,Vaseux,2.5649493574615367,2.667228206581955,4.624972813284271
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.29206484501751,Juin,Sèche,Melanoides tuberculata,2.1815467646169897,6.272122004622799,6.868702551718436,4.258445572902527,0.8197798314933114,1.1144856378244,1.247032293786383,Moyenne,Abondantes,Rocheux,2.4849066497880004,1.791759469228055,4.624972813284271
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.284477918224647,Novembre,Pluvieuse,Ceratophallus natalensis,2.1102132003465894,6.130356545974601,6.699500340161678,4.110873864173311,1.018486244188825,0.8432898389896648,0.9202827531436926,Faible,Absentes,Sableux,1.3862943611198906,1.791759469228055,4.844187086458591
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.298377440220527,Juin,Sèche,Bulinus tropicus,2.2192034840549946,6.244943298218264,6.889693136163729,4.222444564849416,1.6601310267496185,1.7116334247487701,1.1118575154181303,Moyenne,Modérées,Rocheux,2.9444389791664403,2.5726122302071057,4.624972813284271
Mawe Hai,0.712831173368352,3.4065718134956104,7.2991214627108,Août,Sèche,Bulinus forskalii,2.130609828254235,6.429719478039138,7.003519900966516,4.104294893075269,1.3977287387455535,1.3252165116113002,0.3001045924503381,Faible,Absentes,Sableux,0.6931471805599453,2.2082744135228043,4.8283137373023015
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.29335775799405,Juin,Sèche,Lymnaea natalensis,2.127040520479115,6.132529987386585,6.707717716382403,4.272490747605575,1.4920048155420047,1.3318381753238318,0.7178397931503169,Moyenne,Absentes,Vaseux,1.791759469228055,1.791759469228055,4.6913478822291435
Port Bisengimana,0.6931471805599453,3.408528675268409,7.2909747781429814,Septembre,Pluvieuse,Melanoides tuberculata,2.2071749081893874,6.119637860830965,6.687233288372879,4.472780997942346,0.5933268452777344,1.3321021320364639,0.7419373447293773,Faible,Modérées,Vaseux,0.6931471805599453,1.791759469228055,4.672828834461906
Plage du Peuple,0.6987658661412391,3.407702941213177,7.281660918182536,Juin,Sèche,Ceratophallus natalensis,2.0918640616783932,6.431653091274532,6.966872883465226,4.2626798770413155,1.791759469228055,0.7124594915923181,0.5596157879354227,Forte,Modérées,Sableux,2.8903717578961645,2.0412203288596382,4.23410650459726
Le chalet,0.6966076860980273,3.407960195532211,7.292201019866226,Juillet,Sèche,Bulinus tropicus,2.157559320943788,5.959457750972896,6.589751446643967,3.975936331171799,0.7575294394892135,1.8125420084105837,1.3137236682850553,Forte,Absentes,Sableux,3.258096538021482,1.9740810260220096,4.653960350157523
Le chalet,0.6966076860980273,3.407960195532211,7.285506548522785,Juin,Sèche,Ceratophallus natalensis,2.0681277817795625,6.337887114582363,6.945917740076486,4.539030383483547,1.341296995189155,1.215506040139609,1.366091653802371,Forte,Modérées,Sableux,1.0986122886681098,1.791759469228055,4.663439094112067
Port Bisengimana,0.6931471805599453,3.408528675268409,7.304246912291193,Novembre,Pluvieuse,Biomphalaria pfeifferi,2.149433913499871,5.891367930569697,6.483260244967167,4.398146016553765,1.6806416714404324,1.2748039850865274,0.6097655716208943,Forte,Modérées,Vaseux,3.6888794541139363,3.391147045808654,4.990432586778736
Marché de Kituku,0.706056495634798,3.4067753292803804,7.296345469865456,Septembre,Pluvieuse,Gyraulus costulatus,2.21375387928743,5.874649792516147,6.478970365552356,4.200204952921578,1.3820353041995073,1.2444427368796493,1.128171090909654,Moyenne,Modérées,Vaseux,0.6931471805599453,2.2925347571405443,4.2626798770413155
Marché de Kituku,0.706056495634798,3.4067753292803804,7.297632863748587,Septembre,Pluvieuse,Melanoides tuberculata,2.2407096892759584,6.455512979315044,7.104061920342755,4.3134800921387715,1.2202397767898079,2.1972245773362196,1.0438040521731147,Forte,Modérées,Vaseux,1.9459101490553132,2.028148247292285,4.2626798770413155
Marché de Kituku,0.706056495634798,3.4067753292803804,7.294377299288821,Octobre,Pluvieuse,Bulinus forskalii,2.2364452904895007,6.144400203378695,6.7804899279362605,4.320151230955794,1.085864715845607,1.2325602611778486,1.205970806988609,Forte,Modérées,Vaseux,2.8903717578961645,3.353406717825807,4.663439094112067
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.2941734741700675,Novembre,Pluvieuse,Gyraulus costulatus,2.1471001901536506,6.094923255476212,6.689350482015101,4.30406509320417,0.5001690435774618,1.447154249376653,0.8285518175661483,Faible,Modérées,Vaseux,1.9459101490553132,1.791759469228055,4.844187086458591
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.291179256213421,Août,Sèche,Biomphalaria pfeifferi,2.188295946591918,6.312641838693557,6.932642994489916,4.335982696172475,1.434369984351454,0.9230677161531787,0.9360933591703349,Faible,Abondantes,Sableux,3.258096538021482,2.0014800002101243,4.859812404361672
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.295124302820892,Novembre,Pluvieuse,Bulinus tropicus,2.1770218700187,6.180430646620605,6.8001700683022,4.37197629882038,1.6695918352538475,2.1972245773362196,1.128171090909654,Moyenne,Absentes,Vaseux,3.332204510175204,2.501435951739211,4.844187086458591
Le chalet,0.6966076860980273,3.407960195532211,7.295260061713309,Juillet,Sèche,Biomphalaria pfeifferi,2.163323025660538,6.215607598755275,6.784343934066902,4.283586561860629,0.6891391591624065,1.7905921214760483,0.8796267475025635,Moyenne,Absentes,Sableux,3.7376696182833684,2.174751721484161,4.653960350157523
Mawe Hai,0.712831173368352,3.4065718134956104,7.302833294203815,Septembre,Pluvieuse,Biomphalaria pfeifferi,2.192770226986839,5.828651456702071,6.4129670329137705,4.415219602029645,1.707290312601605,1.4372250897884336,1.0043016091968684,Moyenne,Abondantes,Sableux,2.8903717578961645,2.8791984572980396,4.718498871295094
Le chalet,0.6966076860980273,3.407960195532211,7.291519960110962,Novembre,Pluvieuse,Ceratophallus natalensis,2.1077860146889784,6.222576268071369,6.838190815596228,3.996364153861897,0.8254903675476585,1.5107219394949425,0.5933268452777344,Moyenne,Modérées,Rocheux,1.3862943611198906,1.791759469228055,3.58351893845611
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.2858491902941696,Octobre,Pluvieuse,Melanoides tuberculata,2.203869120054888,6.075346031088684,6.596190266067024,4.074141854904581,1.612433421413899,0.7820733897543468,0.8153648132841945,Forte,Abondantes,Vaseux,3.258096538021482,1.791759469228055,4.875197323201151
Le chalet,0.6966076860980273,3.407960195532211,7.295802913053232,Juillet,Sèche,Ceratophallus natalensis,2.1610215286722587,6.332924325240234,6.951102083485503,4.42484663185681,1.1878434223960523,1.1236300516433975,0.7178397931503169,Moyenne,Modérées,Sableux,2.0794415416798357,1.791759469228055,4.653960350157523
Plage du Peuple,0.6987658661412391,3.407702941213177,7.2911111015022,Octobre,Pluvieuse,Melanoides tuberculata,2.167910189667444,6.277958413922954,6.8509732648831525,4.37449836825309,1.791759469228055,0.8964961045459755,0.5247285289349821,Faible,Modérées,Rocheux,2.4849066497880004,1.791759469228055,4.8283137373023015
Marché de Kituku,0.706056495634798,3.4067753292803804,7.2870132949211275,Août,Sèche,Melanoides tuberculata,2.1412419425852827,6.184561177069895,6.818158745170381,4.505349850705881,1.4095224872390977,1.2521913765964103,0.7839015438284094,Moyenne,Abondantes,Vaseux,1.791759469228055,1.791759469228055,4.663439094112067
Mawe Hai,0.712831173368352,3.4065718134956104,7.304314177619305,Septembre,Pluvieuse,Bulinus tropicus,2.122261538862764,6.000919705878737,6.501439809419134,4.351567427189173,0.7328485474114974,0.6004834956965259,0.5596157879354227,Moyenne,Absentes,Sableux,2.5649493574615367,2.624668592163159,4.718498871295094
Marché de Kituku,0.706056495634798,3.4067753292803804,7.301350214519814,Juillet,Sèche,Bulinus tropicus,2.1102132003465894,6.166047907806814,6.813114874828016,3.730501128804756,0.6124792774924905,1.8783957758876018,0.8197798314933114,Moyenne,Modérées,Vaseux,2.8903717578961645,3.0301337002713233,4.543294782270004
Port Bisengimana,0.6931471805599453,3.408528675268409,7.2993242818981905,Octobre,Pluvieuse,Biomphalaria pfeifferi,2.1186622548331173,6.154645757249509,6.743470084674281,4.220977213155467,0.598836501088704,1.0213712083246624,0.8020015854720274,Forte,Modérées,Vaseux,3.5263605246161616,3.502549875922443,5.056245805348308
Plage du Peuple,0.6987658661412391,3.407702941213177,7.291451828617153,Juillet,Sèche,Bulinus forskalii,2.1972245773362196,6.316081067352825,6.887246402350597,4.476199804691132,1.2837077723447896,0.3133498192003587,0.3435897043900769,Forte,Modérées,Sableux,2.8903717578961645,2.4849066497880004,4.2626798770413155
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.286671051856765,Septembre,Pluvieuse,Bulinus tropicus,2.1713368063840917,5.9979435132056915,6.504288173536645,4.1666652238017265,1.1703126028333009,1.5045217424845405,0.3920420877760237,Forte,Abondantes,Rocheux,1.0986122886681098,2.388762789235098,3.7376696182833684
Port Bisengimana,0.6931471805599453,3.408528675268409,7.295395802177749,Juin,Sèche,Bellamya capillata,2.1424163408412245,5.743323649276734,6.271366432240801,4.341204640153626,1.1590800354351993,1.293081979397712,0.9242589015233319,Forte,Modérées,Sableux,3.4657359027997265,1.791759469228055,4.990432586778736
Plage du Peuple,0.6987658661412391,3.407702941213177,7.2949206299188685,Novembre,Pluvieuse,Ceratophallus natalensis,2.096790180014449,5.963579343618446,6.577444024474397,4.312140507209715,1.2375042875347284,1.6413241012964221,0.2151113796169455,Moyenne,Modérées,Sableux,2.302585092994046,2.302585092994046,4.127134385045092
Le chalet,0.6966076860980273,3.407960195532211,7.291928651622679,Août,Sèche,Ceratophallus natalensis,2.166765369851511,6.132312855695361,6.68910163294078,3.8133070324889884,0.3886579897917832,1.2272986296294326,0.9439058989071284,Forte,Absentes,Sableux,2.833213344056216,1.791759469228055,3.7376696182833684
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.296481063086003,Août,Sèche,Bellamya capillata,2.154085084675602,5.789042318607025,6.36492285908106,4.249922794040544,0.4922542381805553,1.1167795926235586,1.3402504226184837,Forte,Modérées,Rocheux,1.0986122886681098,1.791759469228055,4.859812404361672
Hôtel Karibu,0.6995779587107422,3.4072093733692315,7.289473993360301,Juin,Sèche,Bulinus tropicus,2.2407096892759584,6.406549898593137,6.971949991024133,4.393213824064446,0.9415685390584236,1.5269254908596361,0.9745596399981308,Moyenne,Modérées,Sableux,3.332204510175204,1.8718021769015913,4.6913478822291435
Le chalet,0.6966076860980273,3.407960195532211,7.303506694902662,Octobre,Pluvieuse,Bulinus forskalii,2.135349173618132,6.23342985266278,6.8516081183591355,4.328098292648326,0.9190868191761563,1.2011688769932016,1.128171090909654,Moyenne,Abondantes,Rocheux,1.3862943611198906,2.451005098112319,5.236441962829949
Centre Pallotin de Génézareth,0.7021867007113446,3.4068764916131298,7.288244401020124,Août,Sèche,Melanoides tuberculata,2.1471001901536506,6.290828124333601,6.840974245291786,3.92395157629342,0.44532664153329504,1.5681991644175028,0.8586616190375187,Faible,Absentes,Sableux,1.6094379124341003,1.791759469228055,4.418840607796598
